speaker_id,name,gender,movie_id,movie_name,label_agreeableness,label_openness,label_conscientiousness,label_extraversion,label_neuroticism
u528,SUGAI,?,m33,black rain,,,,,
u529,BATTY,M,m34,blade runner,,,,,
u538,MARY,?,m34,blade runner,,,,,
u544,TYRELL,?,m34,blade runner,,,,,
u542,SEBASTIAN,M,m34,blade runner,,,,,
u539,PRIS,F,m34,blade runner,,,,,
u530,BRYANT,?,m34,blade runner,,,,,
u532,DECKARD,M,m34,blade runner,,,,,
u531,CHEW,?,m34,blade runner,,,,,
u534,ESPER,?,m34,blade runner,,,,,
u537,LEON,?,m34,blade runner,,,,,
u536,HOLDEN,?,m34,blade runner,,,,,
u546,WHEELER,?,m34,blade runner,,,,,
u543,TAFFEY,?,m34,blade runner,,,,,
u541,SALOME,?,m34,blade runner,,,,,
u540,RACHAEL,F,m34,blade runner,,,,,
u535,GAFF,?,m34,blade runner,,,,,
u545,VOICE,?,m34,blade runner,,,,,
u533,DECKARD'S VOICE,?,m34,blade runner,,,,,
u560,MISS SWEET,?,m35,blast from the past,,,,,
u547,ADAM,M,m35,blast from the past,,,,,
u548,ARON,?,m35,blast from the past,,,,,
u555,CLIFF,?,m35,blast from the past,,,,,
u556,EVE,F,m35,blast from the past,,,,,
u554,CLERK,?,m35,blast from the past,,,,,
u564,SODA JERK,?,m35,blast from the past,,,,,
u553,CALVIN,M,m35,blast from the past,,,,,
u567,TROY,M,m35,blast from the past,,,,,
u550,BELLBOY,?,m35,blast from the past,,,,,
u552,BYSTANDER #1,?,m35,blast from the past,,,,,
u551,BUTCHER,?,m35,blast from the past,,,,,
u563,POSTAL WORKER,?,m35,blast from the past,,,,,
u558,JERRY,?,m35,blast from the past,,,,,
u557,HELEN,F,m35,blast from the past,,,,,
u549,ATKINSON,?,m35,blast from the past,,,,,
u559,LEVY,?,m35,blast from the past,,,,,
u565,STREET WALKER,?,m35,blast from the past,,,,,
u561,MOM,?,m35,blast from the past,,,,,
u566,TOWER,?,m35,blast from the past,,,,,
u562,PILOT,?,m35,blast from the past,,,,,
u574,JEFFREY,M,m36,blue velvet,,,,,
u568,AUNT BARBARA,?,m36,blue velvet,,,,,
u573,FRANK,?,m36,blue velvet,,,,,
u569,BEN,?,m36,blue velvet,,,,,
u570,DETECTIVE WILLIAMS,M,m36,blue velvet,,,,,
u571,DOROTHY,F,m36,blue velvet,,,,,
u581,YELLOW MAN,?,m36,blue velvet,,,,,
u572,F.B.I. MAN,?,m36,blue velvet,,,,,
u579,RAYMOND,?,m36,blue velvet,,,,,
u577,MRS. BEAUMONT,?,m36,blue velvet,,,,,
u578,MRS. WILLIAMS,?,m36,blue velvet,,,,,
u575,MIKE,?,m36,blue velvet,,,,,
u576,MR. BEAUMONT,?,m36,blue velvet,,,,,
u580,SANDY,F,m36,blue velvet,,,,,
u596,SMECKER,M,m37,the boondock saints,,,,,
u582,AUGUSTUS,?,m37,the boondock saints,,,,,
u598,YAKAVETTA,?,m37,the boondock saints,,,,,
u583,BOTH,?,m37,the boondock saints,,,,,
u591,MOM,?,m37,the boondock saints,,,,,
u584,CHAFFEY,?,m37,the boondock saints,,,,,
u594,ROCCO,M,m37,the boondock saints,,,,,
u585,CONNOR,M,m37,the boondock saints,,,,,
u586,DOC,?,m37,the boondock saints,,,,,
u592,MURPHY,M,m37,the boondock saints,,,,,
u595,ROZ,?,m37,the boondock saints,,,,,
u587,DOLLY,?,m37,the boondock saints,,,,,
u588,DONNA,?,m37,the boondock saints,,,,,
u589,DUFFY,M,m37,the boondock saints,,,,,
u590,GREENLY,?,m37,the boondock saints,,,,,
u593,PRIEST,M,m37,the boondock saints,,,,,
u597,VINCENZO,?,m37,the boondock saints,,,,,
u603,DIGNAN,M,m38,bottle rocket,,,,,
u599,ANTHONY,M,m38,bottle rocket,,,,,
u611,MR. HENRY,M,m38,bottle rocket,,,,,
u601,BOB,M,m38,bottle rocket,,,,,
u606,INEZ,?,m38,bottle rocket,,,,,
u600,APPLEJACK,?,m38,bottle rocket,,,,,
u609,LITTLE RICHARD,?,m38,bottle rocket,,,,,
u605,FUTURE MAN,?,m38,bottle rocket,,,,,
u607,JACKSON,?,m38,bottle rocket,,,,,
u602,COP,?,m38,bottle rocket,,,,,
u608,KUMAR,?,m38,bottle rocket,,,,,
u604,EMPLOYEE,?,m38,bottle rocket,,,,,
u610,MAN,?,m38,bottle rocket,,,,,
u615,GRETKOV,?,m39,the bourne supremacy,,,,,
u612,ABBOTT,M,m39,the bourne supremacy,,,,,
u623,PAMELA,F,m39,the bourne supremacy,,,,,
u627,ZORN,?,m39,the bourne supremacy,,,,,
u613,BOURNE,M,m39,the bourne supremacy,,,,,
u616,IRENA,F,m39,the bourne supremacy,,,,,
u618,JARDA,?,m39,the bourne supremacy,,,,,
u619,MARIE,F,m39,the bourne supremacy,,,,,
u622,NICKY,F,m39,the bourne supremacy,,,,,
u614,CRONIN,?,m39,the bourne supremacy,,,,,
u626,VIC,?,m39,the bourne supremacy,,,,,
u617,IVAN,?,m39,the bourne supremacy,,,,,
u620,MARSHALL,?,m39,the bourne supremacy,,,,,
u624,PAMELA/PHONE,?,m39,the bourne supremacy,,,,,
u621,NEVINS/PHONE,?,m39,the bourne supremacy,,,,,
u625,TEDDY,?,m39,the bourne supremacy,,,,,
u628,ARGYLE,?,m40,braveheart,,,,,
u632,LEADER,?,m40,braveheart,,,,,
u642,WILLIAM,M,m40,braveheart,,,,,
u629,CRAIG,?,m40,braveheart,,,,,
u641,WALLACE,M,m40,braveheart,,,,,
u639,ROBERT,?,m40,braveheart,,,,,
u630,EDWARD,?,m40,braveheart,,,,,
u634,LONGSHANKS,?,m40,braveheart,,,,,
u638,PRINCESS,F,m40,braveheart,,,,,
u631,HAMISH,?,m40,braveheart,,,,,
u640,STEPHEN,?,m40,braveheart,,,,,
u633,LEPER,?,m40,braveheart,,,,,
u635,MAGISTRATE,?,m40,braveheart,,,,,
u636,MARION,F,m40,braveheart,,,,,
u637,NICOLETTE,?,m40,braveheart,,,,,
u653,MRS. BOSWELL,?,m41,the butterfly effect,,,,,
u643,ANDREA,F,m41,the butterfly effect,,,,,
u645,DR. REDFIELD,M,m41,the butterfly effect,,,,,
u646,EVAN,M,m41,the butterfly effect,1,1,0,0,1
u644,CARLOS,?,m41,the butterfly effect,,,,,
u655,THUMPER,?,m41,the butterfly effect,,,,,
u650,KAYLEIGH,F,m41,the butterfly effect,,,,,
u652,MR. MILLER,?,m41,the butterfly effect,,,,,
u649,JASON,?,m41,the butterfly effect,,,,,
u648,HUNTER,?,m41,the butterfly effect,,,,,
u654,PROFESSOR CARTER,?,m41,the butterfly effect,,,,,
u647,HEIDI,?,m41,the butterfly effect,,,,,
u651,LENNY,?,m41,the butterfly effect,,,,,
u656,TOMMY,?,m41,the butterfly effect,,,,,
u657,WAITRESS,?,m41,the butterfly effect,,,,,
u667,RICK,M,m42,casablanca,,,,,
u658,ANNINA,F,m42,casablanca,,,,,
u659,BERGER,?,m42,casablanca,,,,,
u665,LASZLO,M,m42,casablanca,,,,,
u660,CARL,?,m42,casablanca,,,,,
u661,EMIL,?,m42,casablanca,,,,,
u662,EUROPEAN,?,m42,casablanca,,,,,
u670,TOURIST,?,m42,casablanca,,,,,
u663,FERRARI,M,m42,casablanca,,,,,
u669,STRASSER,M,m42,casablanca,,,,,
u664,ILSA,F,m42,casablanca,,,,,
u668,SAM,M,m42,casablanca,,,,,
u666,RENAULT,M,m42,casablanca,,,,,
u672,YVONNE,?,m42,casablanca,,,,,
u671,UGARTE,M,m42,casablanca,,,,,
u676,CHUCK,M,m43,cast away,,,,,
u673,ALEKSEI,?,m43,cast away,,,,,
u681,GOODCHUCK,M,m43,cast away,,,,,
u674,BADCHUCK,M,m43,cast away,,,,,
u675,BETTINA,?,m43,cast away,,,,,
u680,ERICA,?,m43,cast away,,,,,
u682,KELLY,F,m43,cast away,,,,,
u683,LESLIE,?,m43,cast away,,,,,
u678,DOCTOR,?,m43,cast away,,,,,
u679,DRIVER,?,m43,cast away,,,,,
u685,ROGER,?,m43,cast away,,,,,
u684,MOM,?,m43,cast away,,,,,
u687,TECHNICIAN,?,m43,cast away,,,,,
u688,VOICE,?,m43,cast away,,,,,
u686,STAN,M,m43,cast away,,,,,
u677,CHUCK/CAPTAIN,?,m43,cast away,,,,,
u697,LARCH,M,m44,the cider house rules,,,,,
u689,ANGELA,F,m44,the cider house rules,,,,,
u695,HOMER,M,m44,the cider house rules,,,,,
u690,BUSTER,M,m44,the cider house rules,,,,,
u691,CANDY,F,m44,the cider house rules,,,,,
u705,RAY,?,m44,the cider house rules,,,,,
u706,ROSE ROSE,F,m44,the cider house rules,,,,,
u707,WALLY,M,m44,the cider house rules,,,,,
u692,CURLY,?,m44,the cider house rules,,,,,
u693,EDNA,?,m44,the cider house rules,,,,,
u694,FUZZY,?,m44,the cider house rules,,,,,
u699,MARY AGNES,?,m44,the cider house rules,,,,,
u700,MR. ROSE,M,m44,the cider house rules,,,,,
u703,OLIVE,?,m44,the cider house rules,,,,,
u702,MUDDY,?,m44,the cider house rules,,,,,
u696,JACK,?,m44,the cider house rules,,,,,
u701,MRS. GOODHALL,?,m44,the cider house rules,,,,,
u698,MAJOR WINSLOW,?,m44,the cider house rules,,,,,
u704,PEACHES,?,m44,the cider house rules,,,,,
u715,LILY,F,m45,confidence,,,,,
u708,ASHBY,M,m45,confidence,,,,,
u713,JAKE,M,m45,confidence,,,,,
u709,BIG AL,?,m45,confidence,,,,,
u710,BUTCH,M,m45,confidence,,,,,
u711,GILLETTE,?,m45,confidence,,,,,
u718,MILES,M,m45,confidence,,,,,
u712,GORDO,M,m45,confidence,,,,,
u714,KING PIN,M,m45,confidence,,,,,
u721,ROTTOVICH,?,m45,confidence,,,,,
u720,MR. LEWIS,?,m45,confidence,,,,,
u716,LIONEL,?,m45,confidence,,,,,
u722,SALESGIRL,?,m45,confidence,,,,,
u717,LUPUS,M,m45,confidence,,,,,
u724,SUITS,?,m45,confidence,,,,,
u723,SOBOZINSKI,?,m45,confidence,,,,,
u719,MOONAN,?,m45,confidence,,,,,
u728,JACK,M,m46,croupier,,,,,
u725,BELLA,F,m46,croupier,,,,,
u726,DEALER,?,m46,croupier,,,,,
u727,GILES,M,m46,croupier,,,,,
u733,MARION,F,m46,croupier,,,,,
u729,JACK SR.,?,m46,croupier,,,,,
u730,JANI,F,m46,croupier,,,,,
u736,ROSS,?,m46,croupier,,,,,
u731,LUCY,?,m46,croupier,,,,,
u734,MATT,M,m46,croupier,,,,,
u732,MAN,?,m46,croupier,,,,,
u735,REYNOLDS,M,m46,croupier,,,,,
u741,PINBACK,M,m47,dark star,,,,,
u737,BOILER,M,m47,dark star,,,,,
u740,DOOLITTLE,M,m47,dark star,,,,,
u738,BOMB #19,?,m47,dark star,,,,,
u739,BOMB #20,M,m47,dark star,,,,,
u743,TALBY,M,m47,dark star,,,,,
u742,POWELL,M,m47,dark star,,,,,
u753,MAX,M,m48,dark angel,,,,,
u744,BLONDE,?,m48,dark angel,,,,,
u745,BRUNO,M,m48,dark angel,,,,,
u746,DARREN,?,m48,dark angel,,,,,
u749,KENDRA,?,m48,dark angel,,,,,
u755,ORIGINAL CINDY,F,m48,dark angel,,,,,
u747,HERBAL,?,m48,dark angel,,,,,
u754,NORMAL,?,m48,dark angel,,,,,
u748,INGA,?,m48,dark angel,,,,,
u750,LAUREN,?,m48,dark angel,,,,,
u758,SOPHY,?,m48,dark angel,,,,,
u751,LOGAN,M,m48,dark angel,,,,,
u752,LYDIA,F,m48,dark angel,,,,,
u760,VOGELSANG,?,m48,dark angel,,,,,
u757,SONRISA,?,m48,dark angel,,,,,
u759,THEO,?,m48,dark angel,,,,,
u756,SKETCHY,M,m48,dark angel,,,,,
u761,AMANDA,?,m49,detroit rock city,,,,,
u765,HAWK,M,m49,detroit rock city,,,,,
u762,BARTENDER,?,m49,detroit rock city,,,,,
u766,JAM,M,m49,detroit rock city,,,,,
u763,BETH,?,m49,detroit rock city,,,,,
u775,TRIP,M,m49,detroit rock city,,,,,
u764,CHRISTINE,?,m49,detroit rock city,,,,,
u768,LEX,M,m49,detroit rock city,,,,,
u767,KENNY,?,m49,detroit rock city,,,,,
u773,SCALPER,?,m49,detroit rock city,,,,,
u771,MRS. BRUCE,?,m49,detroit rock city,,,,,
u772,PRIEST,?,m49,detroit rock city,,,,,
u769,LITTLE KID,?,m49,detroit rock city,,,,,
u770,MAN WITH COAT,?,m49,detroit rock city,,,,,
u774,SIMPLE SIMON'S VOICE,?,m49,detroit rock city,,,,,
u776,TRIP'S VOICE,?,m49,detroit rock city,,,,,
u786,JIM CUNNINGHAM,?,m50,donnie darko,,,,,
u777,AUDIENCE,?,m50,donnie darko,,,,,
u778,DAVID,?,m50,donnie darko,,,,,
u785,GRETCHEN,F,m50,donnie darko,,,,,
u780,DR. MONNITOFF,?,m50,donnie darko,,,,,
u779,DONNIE,M,m50,donnie darko,0,1,0,0,1
u793,SAMANTHA,?,m50,donnie darko,,,,,
u795,SETH,?,m50,donnie darko,,,,,
u784,FRANK,?,m50,donnie darko,,,,,
u791,RONALD,?,m50,donnie darko,,,,,
u788,MS. FARMER,?,m50,donnie darko,,,,,
u792,ROSE,?,m50,donnie darko,,,,,
u782,EDDIE,?,m50,donnie darko,,,,,
u789,MS. POMEROY,?,m50,donnie darko,,,,,
u781,DR. THURMAN,M,m50,donnie darko,,,,,
u783,ELIZABETH,?,m50,donnie darko,,,,,
u787,LEROY,?,m50,donnie darko,,,,,
u790,PRINCIPAL COLE,?,m50,donnie darko,,,,,
u794,SEAN,?,m50,donnie darko,,,,,
u796,AMBER,F,m51,drop dead gorgeous,,,,,
u810,LORETTA,F,m51,drop dead gorgeous,,,,,
u809,LISA,?,m51,drop dead gorgeous,,,,,
u803,GLADYS,?,m51,drop dead gorgeous,,,,,
u812,MR. LARSON,?,m51,drop dead gorgeous,,,,,
u797,ANNETTE,F,m51,drop dead gorgeous,,,,,
u806,IRIS,?,m51,drop dead gorgeous,,,,,
u798,BECKY,?,m51,drop dead gorgeous,,,,,
u807,LESLIE,?,m51,drop dead gorgeous,,,,,
u799,BRETT,?,m51,drop dead gorgeous,,,,,
u814,TERRY,?,m51,drop dead gorgeous,,,,,
u800,COLLEEN,?,m51,drop dead gorgeous,,,,,
u801,DOCUMENTARIAN,?,m51,drop dead gorgeous,,,,,
u813,PREGNANT FRY GIRL,?,m51,drop dead gorgeous,,,,,
u802,FRY GIRL #1,?,m51,drop dead gorgeous,,,,,
u808,LESTER,?,m51,drop dead gorgeous,,,,,
u805,HAROLD,?,m51,drop dead gorgeous,,,,,
u804,HANK,?,m51,drop dead gorgeous,,,,,
u811,MR. HOWARD,?,m51,drop dead gorgeous,,,,,
u815,TINA,?,m51,drop dead gorgeous,,,,,
u820,GROUCHO,M,m52,duck soup,,,,,
u816,ALL,?,m52,duck soup,,,,,
u817,BOB,M,m52,duck soup,,,,,
u818,CHICO,M,m52,duck soup,,,,,
u821,MRS. TEASDALE,M,m52,duck soup,,,,,
u822,TRENTINO,M,m52,duck soup,,,,,
u819,ENSEMBLE,?,m52,duck soup,,,,,
u823,VERA,?,m52,duck soup,,,,,
u832,MERRICK,M,m53,the elephant man,,,,,
u824,ANNE,F,m53,the elephant man,,,,,
u838,TREVES,M,m53,the elephant man,,,,,
u825,BOY,?,m53,the elephant man,,,,,
u826,BYTES,M,m53,the elephant man,,,,,
u827,CARR,M,m53,the elephant man,,,,,
u828,FOX,?,m53,the elephant man,,,,,
u829,K. HEN,?,m53,the elephant man,,,,,
u830,KATH,?,m53,the elephant man,,,,,
u831,KENDAL,?,m53,the elephant man,,,,,
u837,PLUMED DWARF,?,m53,the elephant man,,,,,
u835,NORA,?,m53,the elephant man,,,,,
u833,MOTHERSHEAD,F,m53,the elephant man,,,,,
u834,NIGHT PORTER,?,m53,the elephant man,,,,,
u836,OWNER,?,m53,the elephant man,,,,,
u849,KING ARNULF,M,m54,erik the viking,,,,,
u839,AUD,F,m54,erik the viking,,,,,
u840,ERIK,M,m54,erik the viking,,,,,
u851,LOKI,M,m54,erik the viking,,,,,
u841,FREYA,?,m54,erik the viking,,,,,
u846,HELGA,F,m54,erik the viking,,,,,
u856,THORFINN,?,m54,erik the viking,,,,,
u844,GRANDFATHER,?,m54,erik the viking,,,,,
u847,IVAR,?,m54,erik the viking,,,,,
u855,SVEN'S DAD,M,m54,erik the viking,,,,,
u852,ODIN,?,m54,erik the viking,,,,,
u853,SNORRI,?,m54,erik the viking,,,,,
u843,GRANDAD,?,m54,erik the viking,,,,,
u848,KEITEL,M,m54,erik the viking,,,,,
u854,SVEN,M,m54,erik the viking,,,,,
u842,GIRL,?,m54,erik the viking,,,,,
u850,LEIF,?,m54,erik the viking,,,,,
u845,HARALD,?,m54,erik the viking,,,,,
u857,THORFINN'S MUM,?,m54,erik the viking,,,,,
u861,JOEL,M,m55,eternal sunshine of the spotless mind,1,0,1,0,1
u858,CARRIE,?,m55,eternal sunshine of the spotless mind,,,,,
u859,CLEMENTINE,F,m55,eternal sunshine of the spotless mind,0,1,0,1,1
u871,VOICE-OVER,?,m55,eternal sunshine of the spotless mind,,,,,
u862,MARY,F,m55,eternal sunshine of the spotless mind,,,,,
u867,PATRICK,M,m55,eternal sunshine of the spotless mind,,,,,
u863,MIERZWIAK,M,m55,eternal sunshine of the spotless mind,,,,,
u860,CLEMENTINE'S VOICE,?,m55,eternal sunshine of the spotless mind,,,,,
u865,NAOMI'S VOICE,?,m55,eternal sunshine of the spotless mind,,,,,
u864,NAOMI,F,m55,eternal sunshine of the spotless mind,,,,,
u869,STAN,M,m55,eternal sunshine of the spotless mind,,,,,
u870,STAN'S VOICE,?,m55,eternal sunshine of the spotless mind,,,,,
u868,RECEPTIONIST,?,m55,eternal sunshine of the spotless mind,,,,,
u866,OLD WOMAN,?,m55,eternal sunshine of the spotless mind,,,,,
u872,CHINK,M,m56,even cowgirls get the blues,,,,,
u877,SISSY,F,m56,even cowgirls get the blues,,,,,
u873,HOWARD,?,m56,even cowgirls get the blues,,,,,
u874,JELLY,F,m56,even cowgirls get the blues,,,,,
u878,THE COUNTESS,M,m56,even cowgirls get the blues,,,,,
u875,JULIAN,?,m56,even cowgirls get the blues,,,,,
u876,MAN,?,m56,even cowgirls get the blues,,,,,
u882,JUSTIN,?,m57,event horizon,,,,,
u879,COOPER,M,m57,event horizon,,,,,
u884,MILLER,M,m57,event horizon,,,,,
u886,SMITH,M,m57,event horizon,,,,,
u888,WEIR,M,m57,event horizon,,,,,
u887,STARCK,F,m57,event horizon,,,,,
u880,DJ,?,m57,event horizon,,,,,
u885,PETERS,F,m57,event horizon,,,,,
u881,HOLLIS,?,m57,event horizon,,,,,
u883,LYLE,?,m57,event horizon,,,,,
u890,BEN,M,m58,fantastic four,,,,,
u889,ALICIA,?,m58,fantastic four,,,,,
u898,THE THING,?,m58,fantastic four,,,,,
u897,SUE,F,m58,fantastic four,,,,,
u899,VICTOR,M,m58,fantastic four,,,,,
u891,DEBBIE,?,m58,fantastic four,,,,,
u895,REED,M,m58,fantastic four,,,,,
u893,JOHNNY,M,m58,fantastic four,,,,,
u892,DOCTOR,?,m58,fantastic four,,,,,
u896,SEXY NURSE,?,m58,fantastic four,,,,,
u894,LEONARD,?,m58,fantastic four,,,,,
u900,ARNOLD,?,m59,fast times at ridgemont high,,,,,
u901,BRAD,M,m59,fast times at ridgemont high,,,,,
u911,LISA,?,m59,fast times at ridgemont high,,,,,
u914,SPICOLI,M,m59,fast times at ridgemont high,,,,,
u908,HAROLD,?,m59,fast times at ridgemont high,,,,,
u902,BUSINESSMAN,?,m59,fast times at ridgemont high,,,,,
u915,STACY,F,m59,fast times at ridgemont high,,,,,
u905,DENNIS,?,m59,fast times at ridgemont high,,,,,
u903,CURTIS,?,m59,fast times at ridgemont high,,,,,
u904,DAMONE,M,m59,fast times at ridgemont high,,,,,
u916,THE RAT,?,m59,fast times at ridgemont high,,,,,
u910,LINDA,F,m59,fast times at ridgemont high,,,,,
u906,GIRL,?,m59,fast times at ridgemont high,,,,,
u907,GRIFFIN,?,m59,fast times at ridgemont high,,,,,
u909,L.C.,?,m59,fast times at ridgemont high,,,,,
u912,MR. HAND,M,m59,fast times at ridgemont high,,,,,
u913,RON,?,m59,fast times at ridgemont high,,,,,
u917,WAITRESS,?,m59,fast times at ridgemont high,,,,,
u920,DUKE,M,m60,fear and loathing in las vegas,,,,,
u918,CLERK,F,m60,fear and loathing in las vegas,,,,,
u919,DA,?,m60,fear and loathing in las vegas,,,,,
u921,GONZO,M,m60,fear and loathing in las vegas,,,,,
u925,PROPRIETOR,?,m60,fear and loathing in las vegas,,,,,
u923,HITCHHIKER,?,m60,fear and loathing in las vegas,,,,,
u924,MAID,?,m60,fear and loathing in las vegas,,,,,
u922,HIGHWAY PATROLMAN,?,m60,fear and loathing in las vegas,,,,,
u926,ADULTERER,?,m61,feast,,,,,
u939,TRAMPY,?,m61,feast,,,,,
u935,HEROINE,F,m61,feast,,,,,
u930,BOSS MAN,M,m61,feast,,,,,
u927,BARTENDER,?,m61,feast,,,,,
u928,BEER GUY,?,m61,feast,,,,,
u931,BOZO,?,m61,feast,,,,,
u937,ROADIE,?,m61,feast,,,,,
u936,PARA,?,m61,feast,,,,,
u929,BELLE,F,m61,feast,,,,,
u934,GRANDPA,?,m61,feast,,,,,
u932,GOLDIE,?,m61,feast,,,,,
u933,GOOD GUY,?,m61,feast,,,,,
u941,TUFFY,?,m61,feast,,,,,
u938,SICKLY BROWNIE,?,m61,feast,,,,,
u940,TROOP LEADER,?,m61,feast,,,,,
u942,BARNES,?,m62,frances,,,,,
u955,FRANCES,F,m62,frances,,,,,
u943,BEBE,?,m62,frances,,,,,
u961,LAWYER,?,m62,frances,,,,,
u944,CLAIRE,?,m62,frances,,,,,
u945,CLIFFORD,?,m62,frances,,,,,
u946,CLURMAN,?,m62,frances,,,,,
u947,COP,?,m62,frances,,,,,
u948,DICK,M,m62,frances,,,,,
u949,DOCTOR,?,m62,frances,,,,,
u956,HARRY,M,m62,frances,,,,,
u950,DOYLE,?,m62,frances,,,,,
u951,DRAMA TEACHER,?,m62,frances,,,,,
u952,EDWARDS,?,m62,frances,,,,,
u953,ERNEST,M,m62,frances,,,,,
u962,LILLIAN,F,m62,frances,,,,,
u954,FIRE CHIEF,?,m62,frances,,,,,
u966,SERGEANT,?,m62,frances,,,,,
u969,YOUNG MAN,M,m62,frances,,,,,
u957,HITCHHIKER,?,m62,frances,,,,,
u958,JUDGE,?,m62,frances,,,,,
u963,MAN,?,m62,frances,,,,,
u964,ODETS,?,m62,frances,,,,,
u959,JUDGE HILLIER'S WIFE,?,m62,frances,,,,,
u967,SYMINGTON,M,m62,frances,,,,,
u960,KAMINSKI,?,m62,frances,,,,,
u968,YORK & CROWD,?,m62,frances,,,,,
u965,OLDER NURSE,?,m62,frances,,,,,
u970,YOUNG NURSE,?,m62,frances,,,,,
u971,CREATURE,?,m63,frankenstein,,,,,
u982,WALTON,?,m63,frankenstein,,,,,
u974,GRANDFATHER,?,m63,frankenstein,,,,,
u980,VICTOR,M,m63,frankenstein,,,,,
u977,JUSTINE,?,m63,frankenstein,,,,,
u972,ELIZABETH,F,m63,frankenstein,,,,,
u973,FATHER,?,m63,frankenstein,,,,,
u975,GRIGORI,?,m63,frankenstein,,,,,
u981,WALDMAN,?,m63,frankenstein,,,,,
u976,HENRY,M,m63,frankenstein,,,,,
u979,PROSECUTOR,?,m63,frankenstein,,,,,
u978,KREMPE,?,m63,frankenstein,,,,,
u983,ALICE,F,m64,friday the 13th,,,,,
u990,MRS. VOORHEES,?,m64,friday the 13th,,,,,
u986,BRENDA,?,m64,friday the 13th,,,,,
u993,STEVE,?,m64,friday the 13th,,,,,
u985,BILL,M,m64,friday the 13th,,,,,
u991,NED,?,m64,friday the 13th,,,,,
u984,BARRY,?,m64,friday the 13th,,,,,
u987,CLAUDETTE,?,m64,friday the 13th,,,,,
u988,JACK,?,m64,friday the 13th,,,,,
u989,MARCIE,?,m64,friday the 13th,,,,,
u992,SANDY,?,m64,friday the 13th,,,,,
u994,TIERNEY,?,m64,friday the 13th,,,,,
u995,BORDER GUARD,?,m65,from dusk till dawn,,,,,
u997,JACOB,M,m65,from dusk till dawn,,,,,
u996,CARLOS,?,m65,from dusk till dawn,,,,,
u1005,SETH,M,m65,from dusk till dawn,,,,,
u1004,SCOTT,?,m65,from dusk till dawn,,,,,
u998,KATE,F,m65,from dusk till dawn,,,,,
u1003,RICHARD,M,m65,from dusk till dawn,,,,,
u1006,STANLEY CHASE,?,m65,from dusk till dawn,,,,,
u999,KELLY HOUGE,?,m65,from dusk till dawn,,,,,
u1001,PETE,?,m65,from dusk till dawn,,,,,
u1000,MCGRAW,?,m65,from dusk till dawn,,,,,
u1002,RAZOR CHARLIE,?,m65,from dusk till dawn,,,,,
u1017,JORDAN,F,m66,g.i. jane,,,,,
u1007,BLONDELL,?,m66,g.i. jane,,,,,
u1010,DEHAVEN,F,m66,g.i. jane,,,,,
u1008,C.O.,M,m66,g.i. jane,,,,,
u1009,CORTEZ,?,m66,g.i. jane,,,,,
u1018,MCCOOL,?,m66,g.i. jane,,,,,
u1011,DEHAVEN'S AIDE,?,m66,g.i. jane,,,,,
u1014,HAYES,?,m66,g.i. jane,,,,,
u1012,FLAG OFFICER #1,?,m66,g.i. jane,,,,,
u1013,FLEA,?,m66,g.i. jane,,,,,
u1015,INSTRUCTOR JOHNS,?,m66,g.i. jane,,,,,
u1021,THE CHIEF,?,m66,g.i. jane,,,,,
u1016,INSTRUCTOR PYRO,?,m66,g.i. jane,,,,,
u1019,ROYCE,M,m66,g.i. jane,,,,,
u1023,WICKWIRE,M,m66,g.i. jane,,,,,
u1020,SLUTNIK,?,m66,g.i. jane,,,,,
u1022,THE SPOOK,?,m66,g.i. jane,,,,,
u1031,LUCY,?,m67,godzilla,,,,,
u1024,ANIMAL,M,m67,godzilla,,,,,
u1025,AUDREY,F,m67,godzilla,,,,,
u1034,NICK,M,m67,godzilla,,,,,
u1029,KID,?,m67,godzilla,,,,,
u1026,CAIMAN,?,m67,godzilla,,,,,
u1027,ELSIE,?,m67,godzilla,,,,,
u1035,RAYMOND,?,m67,godzilla,,,,,
u1028,JEAN-CLAUDE,?,m67,godzilla,,,,,
u1032,MAJOR HICKS,M,m67,godzilla,,,,,
u1030,LT. ANDERSON,?,m67,godzilla,,,,,
u1033,MAYOR,?,m67,godzilla,,,,,
u1047,QUELLEK,M,m68,galaxy quest,,,,,
u1036,ALEXANDER,M,m68,galaxy quest,,,,,
u1042,JASON,M,m68,galaxy quest,,,,,
u1049,TOMMY,M,m68,galaxy quest,,,,,
u1041,GWEN,F,m68,galaxy quest,,,,,
u1037,BRANDON,M,m68,galaxy quest,,,,,
u1043,KYLE,?,m68,galaxy quest,,,,,
u1038,COMPUTER,?,m68,galaxy quest,,,,,
u1039,FRED,?,m68,galaxy quest,,,,,
u1046,NERVOUS TECH,?,m68,galaxy quest,,,,,
u1040,GUY,?,m68,galaxy quest,,,,,
u1048,SARRIS,?,m68,galaxy quest,,,,,
u1045,MATHESAR,M,m68,galaxy quest,,,,,
u1044,LATHE,?,m68,galaxy quest,,,,,
u1054,HAMILTON,M,m69,george washington,,,,,
u1050,ARNOLD,M,m69,george washington,,,,,
u1064,WASHINGTON,M,m69,george washington,,,,,
u1051,BILLY LEE,?,m69,george washington,,,,,
u1060,MAWHOOD,?,m69,george washington,,,,,
u1052,CORNWALLIS,?,m69,george washington,,,,,
u1053,GENERAL LEE,?,m69,george washington,,,,,
u1055,HORATIO GATES,?,m69,george washington,,,,,
u1056,JOHN ADAMS,?,m69,george washington,,,,,
